season,week,gameday,game_type,home_team,away_team,home_score,away_score,home_rank,away_rank,location,notes,game_id
2003,2,2003-08-31,REG,Kentucky,Louisville,24.0,40.0,,,Home,,2003_02_Louisville_Kentucky
2003,2,2003-08-31,REG,Texas,New Mexico State,66.0,7.0,5.0,,Home,,2003_02_NewMexicoState_Texas
2003,2,2003-08-31,REG,Virginia Tech,Central Florida,49.0,28.0,9.0,,Home,,2003_02_CentralFlorida_VirginiaTech
2003,2,2003-09-01,REG,Cincinnati,East Carolina,40.0,3.0,,,Home,,2003_02_EastCarolina_Cincinnati
2003,2,2003-09-01,REG,Tulane,Texas Christian,35.0,38.0,,25.0,Home,,2003_02_TexasChristian_Tulane
2003,3,2003-09-04,REG,Alabama-Birmingham,Southern Mississippi,12.0,17.0,,,Home,,2003_03_SouthernMississippi_AlabamaBirmingham
2003,3,2003-09-04,REG,Eastern Michigan,Western Illinois,12.0,34.0,,,Home,,2003_03_WesternIllinois_EasternMichigan
2003,3,2003-09-05,REG,Fresno State,Oregon State,16.0,14.0,,,Home,,2003_03_OregonState_FresnoState
2003,3,2003-09-06,REG,Alabama,Oklahoma,13.0,20.0,,1.0,Home,,2003_03_Oklahoma_Alabama
2003,3,2003-09-06,REG,Arizona,Louisiana State,13.0,59.0,,13.0,Home,,2003_03_LouisianaState_Arizona
2003,3,2003-09-06,REG,Arizona State,Northern Arizona,34.0,14.0,20.0,,Home,,2003_03_NorthernArizona_ArizonaState
2003,3,2003-09-06,REG,Arkansas,Tulsa,45.0,13.0,,,Home,,2003_03_Tulsa_Arkansas
2003,3,2003-09-06,REG,Arkansas State,Tennessee-Martin,63.0,6.0,,,Home,,2003_03_TennesseeMartin_ArkansasState
2003,3,2003-09-06,REG,Army,Connecticut,21.0,48.0,,,Home,,2003_03_Connecticut_Army
2003,3,2003-09-06,REG,Ball State,Missouri,7.0,35.0,,,Home,,2003_03_Missouri_BallState
2003,3,2003-09-06,REG,Boise State,Idaho State,62.0,0.0,,,Home,,2003_03_IdahoState_BoiseState
2003,3,2003-09-06,REG,California,Colorado State,21.0,23.0,,,Home,,2003_03_ColoradoState_California
2003,3,2003-09-06,REG,Central Michigan,New Hampshire,40.0,33.0,,,Home,,2003_03_NewHampshire_CentralMichigan
2003,3,2003-09-06,REG,Clemson,Furman,28.0,17.0,,,Home,,2003_03_Furman_Clemson
2003,3,2003-09-06,REG,Colorado,UCLA,16.0,14.0,24.0,,Home,,2003_03_UCLA_Colorado
2003,3,2003-09-06,REG,Duke,Western Carolina,29.0,3.0,,,Home,,2003_03_WesternCarolina_Duke
2003,3,2003-09-06,REG,East Carolina,West Virginia,7.0,48.0,,,Home,,2003_03_WestVirginia_EastCarolina
2003,3,2003-09-06,REG,Florida State,Maryland,35.0,10.0,11.0,,Home,,2003_03_Maryland_FloridaState
2003,3,2003-09-06,REG,Georgia,Middle Tennessee State,29.0,10.0,8.0,,Home,,2003_03_MiddleTennesseeState_Georgia
2003,3,2003-09-06,REG,Georgia Tech,Auburn,17.0,3.0,,17.0,Home,,2003_03_Auburn_GeorgiaTech
2003,3,2003-09-06,REG,Idaho,Eastern Washington,5.0,8.0,,,Home,,2003_03_EasternWashington_Idaho
2003,3,2003-09-06,REG,Illinois,Illinois State,49.0,22.0,,,Home,,2003_03_IllinoisState_Illinois
2003,3,2003-09-06,REG,Iowa,Buffalo,56.0,7.0,,,Home,,2003_03_Buffalo_Iowa
2003,3,2003-09-06,REG,Iowa State,Ohio,48.0,20.0,,,Home,,2003_03_Ohio_IowaState
2003,3,2003-09-06,REG,Kansas,Nevada-Las Vegas,46.0,24.0,,,Home,,2003_03_NevadaLasVegas_Kansas
2003,3,2003-09-06,REG,Kansas State,McNeese State,55.0,14.0,7.0,,Home,,2003_03_McNeeseState_KansasState
2003,3,2003-09-06,REG,Kentucky,Murray State,37.0,6.0,,,Home,,2003_03_MurrayState_Kentucky
2003,3,2003-09-06,REG,Louisiana,Louisiana Tech,3.0,34.0,,,Home,,2003_03_LouisianaTech_Louisiana
2003,3,2003-09-06,REG,Louisiana-Monroe,Stephen F. Austin,21.0,23.0,,,Home,,2003_03_StephenFAustin_LouisianaMonroe
2003,3,2003-09-06,REG,Memphis,Mississippi,44.0,34.0,,,Home,,2003_03_Mississippi_Memphis
2003,3,2003-09-06,REG,Miami (FL),Florida,38.0,33.0,3.0,21.0,Home,,2003_03_Florida_MiamiFL
2003,3,2003-09-06,REG,Michigan,Houston,50.0,3.0,5.0,,Home,,2003_03_Houston_Michigan
2003,3,2003-09-06,REG,Michigan State,Rutgers,44.0,28.0,,,Home,,2003_03_Rutgers_MichiganState
2003,3,2003-09-06,REG,Minnesota,Troy,48.0,7.0,,,Home,,2003_03_Troy_Minnesota
2003,3,2003-09-06,REG,Nebraska,Utah State,31.0,7.0,23.0,,Home,,2003_03_UtahState_Nebraska
2003,3,2003-09-06,REG,New Mexico State,Western New Mexico,48.0,3.0,,,Home,,2003_03_WesternNewMexico_NewMexicoState
2003,3,2003-09-06,REG,North Carolina,Syracuse,47.0,49.0,,,Home,,2003_03_Syracuse_NorthCarolina
2003,3,2003-09-06,REG,North Texas,Baylor,52.0,14.0,,,Home,,2003_03_Baylor_NorthTexas
2003,3,2003-09-06,REG,Northern Illinois,Tennessee Tech,42.0,17.0,,,Home,,2003_03_TennesseeTech_NorthernIllinois
2003,3,2003-09-06,REG,Northwestern,Air Force,21.0,22.0,,,Home,,2003_03_AirForce_Northwestern
2003,3,2003-09-06,REG,Notre Dame,Washington State,29.0,26.0,19.0,,Home,,2003_03_WashingtonState_NotreDame
2003,3,2003-09-06,REG,Ohio State,San Diego State,16.0,13.0,2.0,,Home,,2003_03_SanDiegoState_OhioState
2003,3,2003-09-06,REG,Oklahoma State,Wyoming,48.0,24.0,,,Home,,2003_03_Wyoming_OklahomaState
2003,3,2003-09-06,REG,Oregon,Nevada,31.0,23.0,,,Home,,2003_03_Nevada_Oregon
2003,3,2003-09-06,REG,Penn State,Boston College,14.0,27.0,,,Home,,2003_03_BostonCollege_PennState
2003,3,2003-09-06,REG,Pittsburgh,Kent State,43.0,3.0,10.0,,Home,,2003_03_KentState_Pittsburgh
2003,3,2003-09-06,REG,Purdue,Bowling Green,26.0,27.0,16.0,,Home,,2003_03_BowlingGreen_Purdue
2003,3,2003-09-06,REG,South Carolina,Virginia,31.0,7.0,,15.0,Home,,2003_03_Virginia_SouthCarolina
2003,3,2003-09-06,REG,South Florida,Nicholls State,27.0,17.0,,,Home,,2003_03_NichollsState_SouthFlorida
2003,3,2003-09-06,REG,Southern California,Brigham Young,35.0,18.0,4.0,,Home,,2003_03_BrighamYoung_SouthernCalifornia
2003,3,2003-09-06,REG,Stanford,San Jose State,31.0,10.0,,,Home,,2003_03_SanJoseState_Stanford
2003,3,2003-09-06,REG,Temple,Villanova,20.0,23.0,,,Home,,2003_03_Villanova_Temple
2003,3,2003-09-06,REG,Tennessee,Marshall,34.0,24.0,12.0,,Home,,2003_03_Marshall_Tennessee
2003,3,2003-09-06,REG,Texas A&M,Utah,28.0,26.0,,,Home,,2003_03_Utah_TexasAM
2003,3,2003-09-06,REG,Texas Christian,Navy,17.0,3.0,25.0,,Home,,2003_03_Navy_TexasChristian
2003,3,2003-09-06,REG,Texas Tech,New Mexico,42.0,28.0,,,Home,,2003_03_NewMexico_TexasTech
2003,3,2003-09-06,REG,Texas-El Paso,Cal Poly,13.0,34.0,,,Home,,2003_03_CalPoly_TexasElPaso
2003,3,2003-09-06,REG,Toledo,Liberty,49.0,3.0,,,Home,,2003_03_Liberty_Toledo
2003,3,2003-09-06,REG,Tulane,Northwestern State,27.0,24.0,,,Home,,2003_03_NorthwesternState_Tulane
2003,3,2003-09-06,REG,Vanderbilt,Chattanooga,51.0,6.0,,,Home,,2003_03_Chattanooga_Vanderbilt
2003,3,2003-09-06,REG,Virginia Tech,James Madison,43.0,0.0,9.0,,Home,,2003_03_JamesMadison_VirginiaTech
2003,3,2003-09-06,REG,Wake Forest,North Carolina State,38.0,24.0,,14.0,Home,,2003_03_NorthCarolinaState_WakeForest
2003,3,2003-09-06,REG,Washington,Indiana,38.0,13.0,22.0,,Home,,2003_03_Indiana_Washington
2003,3,2003-09-06,REG,Western Michigan,William & Mary,56.0,24.0,,,Home,,2003_03_WilliamMary_WesternMichigan
2003,3,2003-09-06,REG,Wisconsin,Akron,48.0,31.0,18.0,,Home,,2003_03_Akron_Wisconsin
2003,4,2003-09-11,REG,Utah,California,31.0,24.0,,,Home,,2003_04_California_Utah
2003,4,2003-09-12,REG,Marshall,Toledo,17.0,24.0,,,Home,,2003_04_Toledo_Marshall
2003,4,2003-09-13,REG,Air Force,North Texas,34.0,21.0,,,Home,,2003_04_NorthTexas_AirForce
2003,4,2003-09-13,REG,Akron,Eastern Michigan,24.0,17.0,,,Home,,2003_04_EasternMichigan_Akron
2003,4,2003-09-13,REG,Alabama,Kentucky,27.0,17.0,,,Home,,2003_04_Kentucky_Alabama
2003,4,2003-09-13,REG,Alabama-Birmingham,Troy,9.0,20.0,,,Home,,2003_04_Troy_AlabamaBirmingham
2003,4,2003-09-13,REG,Arizona,Oregon,10.0,48.0,,,Home,,2003_04_Oregon_Arizona
2003,4,2003-09-13,REG,Arizona State,Utah State,26.0,16.0,16.0,,Home,,2003_04_UtahState_ArizonaState
2003,4,2003-09-13,REG,Arkansas State,Southeast Missouri State,21.0,3.0,,,Home,,2003_04_SoutheastMissouriState_ArkansasState
2003,4,2003-09-13,REG,Army,Rutgers,21.0,36.0,,,Home,,2003_04_Rutgers_Army
2003,4,2003-09-13,REG,Baylor,Southern Methodist,10.0,7.0,,,Home,,2003_04_SouthernMethodist_Baylor
2003,4,2003-09-13,REG,Bowling Green,Liberty,62.0,3.0,,,Home,,2003_04_Liberty_BowlingGreen
2003,4,2003-09-13,REG,Buffalo,Colgate,15.0,38.0,,,Home,,2003_04_Colgate_Buffalo
2003,4,2003-09-13,REG,Central Florida,Florida Atlantic,33.0,29.0,,,Home,,2003_04_FloridaAtlantic_CentralFlorida
2003,4,2003-09-13,REG,Central Michigan,Eastern Kentucky,42.0,41.0,,,Home,,2003_04_EasternKentucky_CentralMichigan
2003,4,2003-09-13,REG,Clemson,Middle Tennessee State,37.0,14.0,,,Home,,2003_04_MiddleTennesseeState_Clemson
2003,4,2003-09-13,REG,Colorado,Washington State,26.0,47.0,17.0,,Home,,2003_04_WashingtonState_Colorado
2003,4,2003-09-13,REG,Colorado State,Weber State,31.0,7.0,,,Home,,2003_04_WeberState_ColoradoState
2003,4,2003-09-13,REG,Connecticut,Boston College,14.0,24.0,,,Home,,2003_04_BostonCollege_Connecticut
2003,4,2003-09-13,REG,Duke,Rice,27.0,24.0,,,Home,,2003_04_Rice_Duke
2003,4,2003-09-13,REG,Florida,Florida A&M,63.0,3.0,19.0,,Home,,2003_04_FloridaAM_Florida
2003,4,2003-09-13,REG,Florida State,Georgia Tech,14.0,13.0,10.0,,Home,,2003_04_GeorgiaTech_FloridaState
2003,4,2003-09-13,REG,Georgia,South Carolina,31.0,7.0,8.0,25.0,Home,,2003_04_SouthCarolina_Georgia
2003,4,2003-09-13,REG,Idaho,Boise State,10.0,24.0,,,Home,,2003_04_BoiseState_Idaho
2003,4,2003-09-13,REG,Indiana,Indiana State,33.0,3.0,,,Home,,2003_04_IndianaState_Indiana
2003,4,2003-09-13,REG,Iowa State,Iowa,21.0,40.0,,23.0,Home,,2003_04_Iowa_IowaState
2003,4,2003-09-13,REG,Kansas State,Massachusetts,38.0,7.0,7.0,,Home,,2003_04_Massachusetts_KansasState
2003,4,2003-09-13,REG,Kent State,Youngstown State,16.0,13.0,,,Home,,2003_04_YoungstownState_KentState
2003,4,2003-09-13,REG,Louisiana,Houston,14.0,21.0,,,Home,,2003_04_Houston_Louisiana
2003,4,2003-09-13,REG,Louisiana State,Western Illinois,35.0,7.0,12.0,,Home,,2003_04_WesternIllinois_LouisianaState
2003,4,2003-09-13,REG,Maryland,Citadel,61.0,0.0,,,Home,,2003_04_Citadel_Maryland
2003,4,2003-09-13,REG,Miami (FL),East Carolina,38.0,3.0,2.0,,Home,,2003_04_EastCarolina_MiamiFL
2003,4,2003-09-13,REG,Michigan,Notre Dame,38.0,0.0,5.0,15.0,Home,,2003_04_NotreDame_Michigan
2003,4,2003-09-13,REG,Michigan State,Louisiana Tech,19.0,20.0,,,Home,,2003_04_LouisianaTech_MichiganState
2003,4,2003-09-13,REG,Mississippi,Louisiana-Monroe,59.0,14.0,,,Home,,2003_04_LouisianaMonroe_Mississippi
2003,4,2003-09-13,REG,Missouri,Eastern Illinois,37.0,0.0,,,Home,,2003_04_EasternIllinois_Missouri
2003,4,2003-09-13,REG,Nebraska,Penn State,18.0,10.0,18.0,,Home,,2003_04_PennState_Nebraska
2003,4,2003-09-13,REG,New Mexico,Brigham Young,7.0,10.0,,,Home,,2003_04_BrighamYoung_NewMexico
2003,4,2003-09-13,REG,Northwestern,Miami (OH),14.0,44.0,,,Home,,2003_04_MiamiOH_Northwestern
2003,4,2003-09-13,REG,Ohio,Minnesota,20.0,42.0,,,Home,,2003_04_Minnesota_Ohio
2003,4,2003-09-13,REG,Ohio State,North Carolina State,44.0,38.0,3.0,24.0,Home,,2003_04_NorthCarolinaState_OhioState
2003,4,2003-09-13,REG,Oklahoma,Fresno State,52.0,28.0,1.0,,Home,,2003_04_FresnoState_Oklahoma
2003,4,2003-09-13,REG,Oklahoma State,Missouri State,42.0,3.0,,,Home,,2003_04_MissouriState_OklahomaState
2003,4,2003-09-13,REG,Oregon State,New Mexico State,28.0,16.0,,,Home,,2003_04_NewMexicoState_OregonState
2003,4,2003-09-13,REG,Pittsburgh,Ball State,42.0,21.0,11.0,,Home,,2003_04_BallState_Pittsburgh
2003,4,2003-09-13,REG,Southern California,Hawaii,61.0,32.0,4.0,,Home,,2003_04_Hawaii_SouthernCalifornia
2003,4,2003-09-13,REG,Southern Mississippi,Memphis,23.0,6.0,,,Home,,2003_04_Memphis_SouthernMississippi
2003,4,2003-09-13,REG,Syracuse,Louisville,20.0,30.0,,,Home,,2003_04_Louisville_Syracuse
2003,4,2003-09-13,REG,Texas,Arkansas,28.0,38.0,6.0,,Home,,2003_04_Arkansas_Texas
2003,4,2003-09-13,REG,Texas-El Paso,San Diego State,0.0,34.0,,,Home,,2003_04_SanDiegoState_TexasElPaso
2003,4,2003-09-13,REG,Tulane,Mississippi State,31.0,28.0,,,Home,,2003_04_MississippiState_Tulane
2003,4,2003-09-13,REG,Tulsa,Texas State,41.0,15.0,,,Home,,2003_04_TexasState_Tulsa
2003,4,2003-09-13,REG,UCLA,Illinois,6.0,3.0,,,Home,,2003_04_Illinois_UCLA
2003,4,2003-09-13,REG,Vanderbilt,Auburn,7.0,45.0,,,Home,,2003_04_Auburn_Vanderbilt
2003,4,2003-09-13,REG,Wake Forest,Purdue,10.0,16.0,20.0,,Home,,2003_04_Purdue_WakeForest
2003,4,2003-09-13,REG,West Virginia,Cincinnati,13.0,15.0,,,Home,,2003_04_Cincinnati_WestVirginia
2003,4,2003-09-13,REG,Western Michigan,Virginia,16.0,59.0,,,Home,,2003_04_Virginia_WesternMichigan
2003,4,2003-09-13,REG,Wisconsin,Nevada-Las Vegas,5.0,23.0,14.0,,Home,,2003_04_NevadaLasVegas_Wisconsin
2003,4,2003-09-13,REG,Wyoming,Kansas,35.0,42.0,,,Home,,2003_04_Kansas_Wyoming
2003,5,2003-09-18,REG,San Jose State,Nevada,30.0,42.0,,,Home,,2003_05_Nevada_SanJoseState
2003,5,2003-09-18,REG,Virginia Tech,Texas A&M,35.0,19.0,8.0,,Home,,2003_05_TexasAM_VirginiaTech
2003,5,2003-09-19,REG,Nevada-Las Vegas,Hawaii,33.0,22.0,,,Home,,2003_05_Hawaii_NevadaLasVegas
2003,5,2003-09-20,REG,Air Force,Wyoming,35.0,29.0,,,Home,,2003_05_Wyoming_AirForce
2003,5,2003-09-20,REG,Akron,Howard,65.0,7.0,,,Home,,2003_05_Howard_Akron
2003,5,2003-09-20,REG,Alabama,Northern Illinois,16.0,19.0,21.0,,Home,,2003_05_NorthernIllinois_Alabama
2003,5,2003-09-20,REG,Arkansas,North Texas,31.0,7.0,14.0,,Home,,2003_05_NorthTexas_Arkansas
2003,5,2003-09-20,REG,Army,Tulane,33.0,50.0,,,Home,,2003_05_Tulane_Army
2003,5,2003-09-20,REG,Ball State,Central Michigan,27.0,14.0,,,Home,,2003_05_CentralMichigan_BallState
2003,5,2003-09-20,REG,Baylor,Sam Houston,27.0,6.0,,,Home,,2003_05_SamHouston_Baylor
2003,5,2003-09-20,REG,Boston College,Miami (FL),14.0,33.0,,2.0,Home,,2003_05_MiamiFL_BostonCollege
2003,5,2003-09-20,REG,Brigham Young,Stanford,14.0,18.0,,,Home,,2003_05_Stanford_BrighamYoung
2003,5,2003-09-20,REG,Buffalo,Connecticut,7.0,38.0,,,Home,,2003_05_Connecticut_Buffalo
2003,5,2003-09-20,REG,Cincinnati,Temple,30.0,24.0,,,Home,,2003_05_Temple_Cincinnati
2003,5,2003-09-20,REG,Colorado State,Miami (OH),21.0,41.0,,,Home,,2003_05_MiamiOH_ColoradoState
2003,5,2003-09-20,REG,Duke,Northwestern,10.0,28.0,,,Home,,2003_05_Northwestern_Duke
2003,5,2003-09-20,REG,Florida,Tennessee,10.0,24.0,17.0,12.0,Home,,2003_05_Tennessee_Florida
2003,5,2003-09-20,REG,Florida State,Colorado,47.0,7.0,10.0,,Home,,2003_05_Colorado_FloridaState
2003,5,2003-09-20,REG,Fresno State,Louisiana Tech,16.0,6.0,,,Home,,2003_05_LouisianaTech_FresnoState
2003,5,2003-09-20,REG,Georgia Tech,Clemson,3.0,39.0,,,Home,,2003_05_Clemson_GeorgiaTech
2003,5,2003-09-20,REG,Houston,Mississippi State,42.0,35.0,,,Home,,2003_05_MississippiState_Houston
2003,5,2003-09-20,REG,Illinois,California,24.0,31.0,,,Home,,2003_05_California_Illinois
2003,5,2003-09-20,REG,Indiana,Kentucky,17.0,34.0,,,Home,,2003_05_Kentucky_Indiana
2003,5,2003-09-20,REG,Iowa,Arizona State,21.0,2.0,18.0,16.0,Home,,2003_05_ArizonaState_Iowa
2003,5,2003-09-20,REG,Kansas,Jacksonville State,41.0,6.0,,,Home,,2003_05_JacksonvilleState_Kansas
2003,5,2003-09-20,REG,Kansas State,Marshall,20.0,27.0,6.0,,Home,,2003_05_Marshall_KansasState
2003,5,2003-09-20,REG,Louisiana State,Georgia,17.0,10.0,11.0,7.0,Home,,2003_05_Georgia_LouisianaState
2003,5,2003-09-20,REG,Louisiana-Monroe,Northwestern State,10.0,14.0,,,Home,,2003_05_NorthwesternState_LouisianaMonroe
2003,5,2003-09-20,REG,Louisville,Texas-El Paso,42.0,14.0,,,Home,,2003_05_TexasElPaso_Louisville
2003,5,2003-09-20,REG,Maryland,West Virginia,34.0,7.0,,,Home,,2003_05_WestVirginia_Maryland
2003,5,2003-09-20,REG,Minnesota,Louisiana,48.0,14.0,,,Home,,2003_05_Louisiana_Minnesota
2003,5,2003-09-20,REG,Missouri,Middle Tennessee State,41.0,40.0,23.0,,Home,,2003_05_MiddleTennesseeState_Missouri
2003,5,2003-09-20,REG,Navy,Eastern Michigan,39.0,7.0,,,Home,,2003_05_EasternMichigan_Navy
2003,5,2003-09-20,REG,North Carolina State,Texas Tech,49.0,21.0,,,Home,,2003_05_TexasTech_NorthCarolinaState
2003,5,2003-09-20,REG,Notre Dame,Michigan State,16.0,22.0,,,Home,,2003_05_MichiganState_NotreDame
2003,5,2003-09-20,REG,Ohio State,Bowling Green,24.0,17.0,5.0,,Home,,2003_05_BowlingGreen_OhioState
2003,5,2003-09-20,REG,Oklahoma,UCLA,59.0,24.0,1.0,,Home,,2003_05_UCLA_Oklahoma
2003,5,2003-09-20,REG,Oregon,Michigan,31.0,27.0,22.0,3.0,Home,,2003_05_Michigan_Oregon
2003,5,2003-09-20,REG,Oregon State,Boise State,26.0,24.0,,,Home,,2003_05_BoiseState_OregonState
2003,5,2003-09-20,REG,Penn State,Kent State,32.0,10.0,,,Home,,2003_05_KentState_PennState
2003,5,2003-09-20,REG,Purdue,Arizona,59.0,7.0,25.0,,Home,,2003_05_Arizona_Purdue
2003,5,2003-09-20,REG,Rice,Texas,7.0,48.0,,13.0,Home,,2003_05_Texas_Rice
2003,5,2003-09-20,REG,San Diego State,Samford,37.0,17.0,,,Home,,2003_05_Samford_SanDiegoState
2003,5,2003-09-20,REG,South Carolina,Alabama-Birmingham,42.0,10.0,,,Home,,2003_05_AlabamaBirmingham_SouthCarolina
2003,5,2003-09-20,REG,Southern Methodist,Oklahoma State,6.0,52.0,,,Home,,2003_05_OklahomaState_SouthernMethodist
2003,5,2003-09-20,REG,Syracuse,Central Florida,38.0,14.0,,,Home,,2003_05_CentralFlorida_Syracuse
2003,5,2003-09-20,REG,Texas Christian,Vanderbilt,30.0,14.0,20.0,,Home,,2003_05_Vanderbilt_TexasChristian
2003,5,2003-09-20,REG,Toledo,Pittsburgh,35.0,31.0,,9.0,Home,,2003_05_Pittsburgh_Toledo
2003,5,2003-09-20,REG,Troy,Southeastern Louisiana,28.0,0.0,,,Home,,2003_05_SoutheasternLouisiana_Troy
2003,5,2003-09-20,REG,Tulsa,Arkansas State,54.0,7.0,,,Home,,2003_05_ArkansasState_Tulsa
2003,5,2003-09-20,REG,Wake Forest,East Carolina,34.0,16.0,,,Home,,2003_05_EastCarolina_WakeForest
2003,5,2003-09-20,REG,Washington,Idaho,45.0,14.0,19.0,,Home,,2003_05_Idaho_Washington
2003,5,2003-09-20,REG,Washington State,New Mexico,23.0,13.0,24.0,,Home,,2003_05_NewMexico_WashingtonState
2003,5,2003-09-20,REG,Wisconsin,North Carolina,38.0,27.0,,,Home,,2003_05_NorthCarolina_Wisconsin
2003,6,2003-09-25,REG,Southern Mississippi,Nebraska,14.0,38.0,,15.0,Home,,2003_06_Nebraska_SouthernMississippi
2003,6,2003-09-27,REG,Alabama,Arkansas,31.0,34.0,,9.0,Home,,2003_06_Arkansas_Alabama
2003,6,2003-09-27,REG,Arizona,Texas Christian,10.0,13.0,,19.0,Home,,2003_06_TexasChristian_Arizona
2003,6,2003-09-27,REG,Army,South Florida,0.0,28.0,,,Home,,2003_06_SouthFlorida_Army
2003,6,2003-09-27,REG,Auburn,Western Kentucky,48.0,3.0,,,Home,,2003_06_WesternKentucky_Auburn
2003,6,2003-09-27,REG,Boise State,Wyoming,33.0,17.0,,,Home,,2003_06_Wyoming_BoiseState
2003,6,2003-09-27,REG,Boston College,Ball State,53.0,29.0,,,Home,,2003_06_BallState_BostonCollege
2003,6,2003-09-27,REG,Brigham Young,Air Force,10.0,24.0,,,Home,,2003_06_AirForce_BrighamYoung
2003,6,2003-09-27,REG,Buffalo,Akron,21.0,38.0,,,Home,,2003_06_Akron_Buffalo
2003,6,2003-09-27,REG,California,Southern California,34.0,31.0,,3.0,Home,,2003_06_SouthernCalifornia_California
2003,6,2003-09-27,REG,Colorado State,Utah,21.0,28.0,,,Home,,2003_06_Utah_ColoradoState
2003,6,2003-09-27,REG,Duke,Florida State,7.0,56.0,,6.0,Home,,2003_06_FloridaState_Duke
2003,6,2003-09-27,REG,Eastern Michigan,Maryland,13.0,37.0,,,Home,,2003_06_Maryland_EasternMichigan
2003,6,2003-09-27,REG,Fresno State,Portland State,42.0,16.0,,,Home,,2003_06_PortlandState_FresnoState
2003,6,2003-09-27,REG,Hawaii,Rice,41.0,21.0,,,Home,,2003_06_Rice_Hawaii
2003,6,2003-09-27,REG,Illinois,Wisconsin,20.0,38.0,,,Home,,2003_06_Wisconsin_Illinois
2003,6,2003-09-27,REG,Kansas,Missouri,35.0,14.0,,23.0,Home,,2003_06_Missouri_Kansas
2003,6,2003-09-27,REG,Kent State,Central Florida,36.0,16.0,,,Home,,2003_06_CentralFlorida_KentState
2003,6,2003-09-27,REG,Kentucky,Florida,21.0,24.0,,25.0,Home,,2003_06_Florida_Kentucky
2003,6,2003-09-27,REG,Louisville,Temple,21.0,12.0,,,Home,,2003_06_Temple_Louisville
2003,6,2003-09-27,REG,Memphis,Arkansas State,38.0,16.0,,,Home,,2003_06_ArkansasState_Memphis
2003,6,2003-09-27,REG,Miami (OH),Cincinnati,42.0,37.0,,,Home,,2003_06_Cincinnati_MiamiOH
2003,6,2003-09-27,REG,Michigan,Indiana,31.0,17.0,11.0,,Home,,2003_06_Indiana_Michigan
2003,6,2003-09-27,REG,Michigan State,Iowa,20.0,10.0,,13.0,Home,,2003_06_Iowa_MichiganState
2003,6,2003-09-27,REG,Mississippi,Texas Tech,45.0,49.0,,,Home,,2003_06_TexasTech_Mississippi
2003,6,2003-09-27,REG,Mississippi State,Louisiana State,6.0,41.0,,7.0,Home,,2003_06_LouisianaState_MississippiState
2003,6,2003-09-27,REG,Montana,Idaho,41.0,28.0,,,Home,,2003_06_Idaho_Montana
2003,6,2003-09-27,REG,Nevada,Southern Methodist,12.0,9.0,,,Home,,2003_06_SouthernMethodist_Nevada
2003,6,2003-09-27,REG,New Mexico,New Mexico State,24.0,17.0,,,Home,,2003_06_NewMexicoState_NewMexico
2003,6,2003-09-27,REG,North Carolina State,North Carolina,47.0,34.0,,,Home,,2003_06_NorthCarolina_NorthCarolinaState
2003,6,2003-09-27,REG,North Texas,Louisiana,44.0,23.0,,,Home,,2003_06_Louisiana_NorthTexas
2003,6,2003-09-27,REG,Northern Illinois,Iowa State,24.0,16.0,20.0,,Home,,2003_06_IowaState_NorthernIllinois
2003,6,2003-09-27,REG,Ohio,Western Michigan,32.0,39.0,,,Home,,2003_06_WesternMichigan_Ohio
2003,6,2003-09-27,REG,Ohio State,Northwestern,20.0,0.0,4.0,,Home,,2003_06_Northwestern_OhioState
2003,6,2003-09-27,REG,Oregon,Washington State,16.0,55.0,10.0,21.0,Home,,2003_06_WashingtonState_Oregon
2003,6,2003-09-27,REG,Oregon State,Arizona State,45.0,17.0,,,Home,,2003_06_ArizonaState_OregonState
2003,6,2003-09-27,REG,Penn State,Minnesota,14.0,20.0,,24.0,Home,,2003_06_Minnesota_PennState
2003,6,2003-09-27,REG,Purdue,Notre Dame,23.0,10.0,22.0,,Home,,2003_06_NotreDame_Purdue
2003,6,2003-09-27,REG,Rutgers,Navy,48.0,27.0,,,Home,,2003_06_Navy_Rutgers
2003,6,2003-09-27,REG,Syracuse,Toledo,34.0,7.0,,,Home,,2003_06_Toledo_Syracuse
2003,6,2003-09-27,REG,Tennessee,South Carolina,23.0,20.0,8.0,,Home,,2003_06_SouthCarolina_Tennessee
2003,6,2003-09-27,REG,Texas,Tulane,63.0,18.0,14.0,,Home,,2003_06_Tulane_Texas
2003,6,2003-09-27,REG,Texas A&M,Pittsburgh,26.0,37.0,,17.0,Home,,2003_06_Pittsburgh_TexasAM
2003,6,2003-09-27,REG,Texas-El Paso,Sam Houston,59.0,14.0,,,Home,,2003_06_SamHouston_TexasElPaso
2003,6,2003-09-27,REG,Troy,Marshall,33.0,24.0,,,Home,,2003_06_Marshall_Troy
2003,6,2003-09-27,REG,UCLA,San Diego State,20.0,10.0,,,Home,,2003_06_SanDiegoState_UCLA
2003,6,2003-09-27,REG,Utah State,Louisiana-Monroe,28.0,10.0,,,Home,,2003_06_LouisianaMonroe_UtahState
2003,6,2003-09-27,REG,Vanderbilt,Georgia Tech,17.0,24.0,,,Home,,2003_06_GeorgiaTech_Vanderbilt
2003,6,2003-09-27,REG,Virginia,Wake Forest,27.0,24.0,,,Home,,2003_06_WakeForest_Virginia
2003,6,2003-09-27,REG,Virginia Tech,Connecticut,47.0,13.0,5.0,,Home,,2003_06_Connecticut_VirginiaTech
