retro_id,mlbam_id,bbref_id,name_first,name_last
knapa001,595284,knappan01,Andrew,Knapp
knapc101,117178,knappch01,Chris,Knapp
knapr801,561170,,Rick,Knapp
knauc101,117179,knaupco01,Cotton,Knaupp
knauf101,117180,knausfr01,Frank,Knauss
knauj901,,,Jim,Knauss
knebc001,608349,knebeco01,Corey,Knebel
knehr001,663753,knehrre01,Reiss,Knehr
kneir101,117181,kneisru01,Rudy,Kneisch
knelp101,117182,knellph01,Phil,Knell
knepb001,117184,kneppbo01,Bob,Knepper
knepc101,117183,kneppch01,Charlie,Knepper
knerl101,117185,knerrlo01,Lou,Knerr
knete101,117186,knetzel01,Elmer,Knetzer
knica001,117187,kniceal01,Alan,Knicely
knica101,117188,knickau01,Austin,Knickerbocker
knicb101,117189,knickbi01,Bill,Knickerbocker
knifc801,427285,,Chuck,Kniffin
knigb001,150284,knighbr01,Brandon,Knight
knigb901,427286,,Brian,Knight
knigd001,643400,knighdu01,Dusten,Knight
knigd101,818592,knighda01,Dave,Knight
knigg101,117193,knighge01,George,Knight
knigj101,117195,knighjo01,Joe,Knight
knigj102,117194,knighjo02,John,Knight
knigj103,117192,knighja01,Jack,Knight
knigl101,117190,knighlo01,Lon,Knight
knigr001,117191,knighra01,Ray,Knight
knisp101,117196,knisepe01,Pete,Knisely
kniza001,668800,kniznan01,Andrew,Knizner
knobc001,117197,knoblch01,Chuck,Knoblauch
knodm101,117198,knodemi01,Mike,Knode
knodr101,117199,knodera01,Ray,Knode
knoej001,430653,knoedju01,Justin,Knoedler
knolh101,117201,knollhu01,Hub,Knolls
knolp101,117200,knollpu01,Punch,Knoll
knoob101,117202,knoopbo01,Bobby,Knoop
knorr001,117203,knorrra01,Randy,Knorr
knote001,407482,knotter01,Eric,Knott
knotf101,117205,knothfr01,Fritz,Knothe
knotg001,276352,knottga01,Gary,Knotts
knotg101,117204,knothge01,George,Knothe
knotj001,431160,knottjo02,Jon,Knott
knotj101,117207,knottjo01,Joe,Knotts
knotj102,117206,knottja01,Jack,Knott
knoue101,117208,knoufed01,Ed,Knouff
knowb101,117213,knowlbi01,Bill,Knowlton
knowd101,117210,knowlda01,Darold,Knowles
knowj101,117211,knowlji01,Jimmy,Knowles
knowj102,117209,knowdja01,Jake,Knodell
knowt101,117212,knowlto01,Tom,Knowlson
knoxa101,117214,knoxan01,Andy,Knox
knoxc101,117215,knoxcl01,Cliff,Knox
knoxj101,117216,knoxjo01,John,Knox
knudg001,605317,knudsgu01,Guido,Knudson
knudk001,117217,knudsku01,Kurt,Knudsen
knudm001,117218,knudsma01,Mark,Knudson
kobam001,493131,kobayma01,Masahide,Kobayashi
koban101,117219,kobacni01,Nick,Koback
kobej001,571862,koberje01,Jeff,Kobernus
kobek101,117220,kobelke01,Kevin,Kobel
kocha101,117221,kochal01,Alan,Koch
kochb001,150477,kochbi01,Billy,Koch
kochb101,117223,kochebr01,Brad,Kocher
kochb102,117222,kochba01,Barney,Koch
kochg001,667428,kochgr01,Grant,Koch
kochj001,686799,kochaja01,Jack,Kochanowicz
kochm001,571863,kochma01,Matt,Koch
koecd101,117224,koechdi01,Dick,Koecher
koegp101,117225,koegepe01,Pete,Koegel
koehb101,117226,koehlbe01,Ben,Koehler
koehp101,117227,koehlpi01,Pip,Koehler
koeht001,543408,koehlto01,Tom,Koehler
koelb001,117228,koellbr01,Brian,Koelling
koenf801,,,Fred,Koenig
koenj001,657649,koenija01,Jared,Koenig
koenl101,117229,koenele01,Len,Koenecke
koenm101,117230,koenima01,Mark,Koenig
koenw101,117231,koeniwi01,Will,Koenigsmark
koerb001,621259,koernbr01,Brody,Koerner
koese101,117232,koestel01,Elmer,Koestner
kohlh101,117233,kohlehe01,Henry,Kohler
kohlj101,117234,kohlmjo01,Joe,Kohlman
kohlr001,332792,kohlmry01,Ryan,Kohlmeier
kohlt001,670128,kohlwta01,Taylor,Kohlwey
kohnm001,543409,kohnmi01,Michael,Kohn
kokod101,117235,kokosdi01,Dick,Kokos
kolaa001,592473,kolarad01,Adam,Kolarek
kolbb001,276524,kolbbr01,Brandon,Kolb
kolbd001,150285,kolbda01,Danny,Kolb
kolbe101,117236,kolbed01,Eddie,Kolb
kolbg101,117237,kolbga01,Gary,Kolb
koles001,663568,kolekst01,Stephen,Kolek
kolld101,117238,kollodo01,Don,Kolloway
kollh101,827136,,Hal,Kollar
kolll901,,,Lou,Kolls
kolom001,656627,kolozma01,Mark,Kolozsvary
kolpr101,117239,kolpra01,Ray,Kolp
kolsh101,117241,kolstha01,Hal,Kolstad
kolsk101,117240,kolseka01,Karl,Kolseth
komae001,518900,komater01,Erik,Komatsu
komis001,407894,komiysa01,Satoru,Komiyama
komis002,455005,kominsh01,Shane,Komine
kommb001,117243,kommibr01,Brad,Komminsk
kommf101,117242,kommefr01,Fred,Kommers
konee101,117245,koneted01,Ed,Konetchy
konep001,117244,konerpa01,Paul,Konerko
konia101,117247,konikal01,Alex,Konikowski
konid101,117246,koniedo01,Doug,Konieczny
konnm101,117248,konnimi01,Mike,Konnick
konob101,117249,konopbr01,Bruce,Konopka
konsj101,117250,konstji01,Jim,Konstanty
kontg001,502004,kontoge01,George,Kontos
konud001,117251,konusde01,Dennis,Konuszewski
koo-d001,435082,kooda01,Dae-Sung,Koo
koobe101,117252,koober01,Ernie,Koob
koonc101,117253,kooncca01,Cal,Koonce
koong001,425449,kooncgr01,Graham,Koonce
koonh101,117254,koonsha01,Harry,Koons
koosj001,117255,koosmje01,Jerry,Koosman
kopag101,117256,kopacge01,George,Kopacz
kopem001,656629,kopecmi01,Michael,Kopech
kopfl101,117258,kopfla01,Larry,Kopf
kopfw101,117257,kopfwa01,Wally,Kopf
koplh101,117259,kopliho01,Howie,Koplitz
koplm001,407377,koplomi01,Mike,Koplove
koppj101,117261,koppejo01,Joe,Koppe
koppm101,117260,koppme01,Merlin,Kopp
kopsg101,117262,kopshge01,George,Kopshaw
korcs101,117263,korchst01,Steve,Korcheck
korea101,117264,koresar01,Art,Kores
koreb001,445090,korecbo01,Bobby,Korecky
korig101,117265,koringe01,George,Korince
koroj001,425655,koronjo01,John,Koronka
korwj101,117266,korwaji01,Jim,Korwan
kosca101,117267,koscoan01,Andy,Kosco
koscg901,,,Greg,Kosc
koshc101,117268,koshocl01,Clem,Koshorek
koshj001,459423,koshajo01,Joe,Koshansky
koskb101,117269,koskibi01,Bill,Koski
koskc001,136731,koskico01,Corey,Koskie
kosld101,117270,kosloda01,Dave,Koslo
koslk001,117271,kosloke01,Kevin,Koslofski
kosmm101,117272,kosmami01,Mike,Kosman
kossc001,683766,kossch01,Christian,Koss
kostf101,117275,kostrfr01,Frank,Kostro
kostf102,117274,kostefr01,Fred,Koster
kostj101,117273,kostajo01,Joe,Kostal
kotcc001,425773,kotchca01,Casey,Kotchman
kotsm001,117276,kotsama01,Mark,Kotsay
kottg001,435459,kottage01,George,Kottaras
koufs101,117277,koufasa01,Sandy,Koufax
koukj101,117278,koukajo01,Josef,Koukalik
koupl101,117279,koupalo01,Lou,Koupal
kouzk001,450260,kouzmke01,Kevin,Kouzmanoff
kowaf101,117280,kowalfa01,Fabian,Kowalik
kowaj001,663804,kowarja01,Jackson,Kowar
kowib001,117281,kowitbr01,Brian,Kowitz
koy-e101,117282,koyer01,Ernie,Koy
kozaa101,117283,kozaral01,Al,Kozar
kozlb001,420684,kozlobe01,Ben,Kozlowski
kozlh701,431041,,Hank,Kozloski
kozmp001,518902,kozmape01,Pete,Kozma
kracj101,117284,krachjo01,Joe,Kracher
kraej001,117285,kraemjo01,Joe,Kraemer
krafc101,117286,kraftcl01,Clarence,Kraft
krahg101,,,George,Krahe
krakj101,117287,krakajo01,Joe,Krakauskas
kralj101,117288,kralija01,Jack,Kralick
krals101,117289,kralyst01,Steve,Kraly
kramj101,117290,krameja01,Jack,Kramer
kramk001,596012,krameke01,Kevin,Kramer
kramr001,117291,kramera01,Randy,Kramer
kramt001,117292,krameto01,Tom,Kramer
krane101,117293,kraneed01,Ed,Kranepool
kranf101,818589,kransfl01,Floyd,Kranson
kranm001,668820,kranima01,Max,Kranick
kranr801,492899,,Rick,Kranitz
krapg101,117294,krappge01,Gene,Krapp
krast101,,,Tony,Krasovich
krate001,456124,kratzer01,Erik,Kratz
krauc101,117296,krausch01,Charlie,Krause
krauh101,117297,krausha01,Harry,Krause
krauj101,117295,krausja01,Jack,Kraus
kraul101,117299,krausle01,Lew,Krausse
kraul102,117298,krausle02,Lew,Krausse
kraum001,571868,krausma01,Marc,Krauss
kravd101,117301,kravida01,Danny,Kravitz
krave001,667478,kraveev01,Evan,Kravetz
kravk101,117300,kraveke01,Ken,Kravec
krawr001,117302,krawcra01,Ray,Krawczyk
kreef101,117303,krieg01,Frank,Kreeger
kreem101,117304,kreevmi01,Mike,Kreevich
krehc101,117305,krehmch01,Charlie,Krehmeyer
krehj001,607216,krehbjo01,Joey,Krehbiel
kreim101,117306,kreitmi01,Mickey,Kreitner
kreir001,668952,kreidry01,Ryan,Kreidler
kreir101,117307,kreitra01,Ralph,Kreitz
kremd001,665152,kremede01,Dean,Kremer
kremj001,117309,kremeji01,Jimmy,Kremers
kremj101,117310,kremmji01,Jim,Kremmel
kremr101,117308,kremera01,Ray,Kremer
krenw001,117311,krencwa01,Wayne,Krenchicki
kresc101,117312,kressch01,Chuck,Kress
kresr101,117313,kressre01,Red,Kress
kretl101,117314,kretllo01,Lou,Kretlow
kreuc001,117316,kreutch01,Chad,Kreuter
kreuf101,117317,kreutfr01,Frank,Kreutzer
kreur101,117315,kreugri01,Rick,Kreuger
kricp101,117318,krichpa01,Paul,Krichell
krieb101,117319,kriegbi01,Bill,Krieg
kriek101,117320,kriegku01,Kurt,Krieger
krisb001,621139,kriskbr01,Brooks,Kriske
krish101,117321,kristho01,Howie,Krist
krisz001,670219,kristza01,Zac,Kristofak
krivr001,117322,krivdri01,Rick,Krivda
krizj001,607249,krizaja01,Jason,Krizan
krizt701,431042,,Tony,Krizmanich
krocg101,117323,krockgu01,Gus,Krock
kroej001,430669,kroegjo01,Josh,Kroeger
kroez001,476127,kroenza01,Zach,Kroenke
krohr101,117324,krohru01,Rube,Kroh
krolg101,117325,krollga01,Gary,Kroll
kroli001,571871,krolia01,Ian,Krol
krolj801,492656,krolja99,Jack,Krol
kronj101,117326,kronejo01,John,Kroner
kroom001,117327,kroonma01,Marc,Kroon
kroom002,640454,krookma01,Matt,Krook
krsnm101,117328,krsnimi01,Mike,Krsnich
krsnr101,117329,krsniro01,Rocky,Krsnich
krueb001,117332,kruegbi01,Bill,Krueger
kruee101,117331,krueger01,Ernie,Krueger
krueo101,117330,kruegot01,Otto,Krueger
kruga101,117338,krugear01,Art,Kruger
kruga102,117337,krugeab01,Abe,Kruger
krugc101,117333,krugch01,Chris,Krug
krugg101,117334,krugge01,Gene,Krug
krugh101,117335,krughe01,Henry,Krug
krugj001,667674,krugeja01,Jack,Kruger
krugm101,117336,krugma01,Marty,Krug
krukj001,117339,krukjo01,John,Kruk
krukm001,117340,krukomi01,Mike,Krukow
kruma101,117341,krummal01,Al,Krumm
kryhd101,117342,kryhodi01,Dick,Kryhoski
krynd001,425858,krynzda01,Dave,Krynzel
kubar101,,,Rudolph,Kuba
kubej001,136606,kubenje01,Jeff,Kubenka
kubej002,430585,kubelja01,Jason,Kubel
kubet101,117343,kubekto01,Tony,Kubek
kubij101,117346,kubisja01,Jack,Kubiszyn
kubik001,605323,kubitky01,Kyle,Kubitza
kubit001,117345,kubinti01,Tim,Kubinski
kubit101,117344,kubiate01,Ted,Kubiak
kubsg101,117347,kubskgi01,Gil,Kubski
kucaj101,117348,kucabjo01,Johnny,Kucab
kucej101,117349,kucekja01,Jack,Kucek
kuckj101,117350,kucksjo01,Johnny,Kucks
kuczb101,117352,kuczybe01,Bert,Kuczynski
kuczs101,117351,kuczest01,Steve,Kuczek
kuehb101,117353,kuehnbi01,Bill,Kuehne
kuehk801,492657,kuehlka99,Karl,Kuehl
kuenh101,117354,kuennha01,Harvey,Kuenn
kuhaf101,117355,kuhaufr01,Fred,Kuhaulua
kuhej101,117356,kuheljo01,Joe,Kuhel
kuhlc001,641771,kuhlch01,Chad,Kuhl
kuhnb101,117357,kuhnbu01,Bub,Kuhn
kuhnc101,117360,kuhnsch01,Charlie,Kuhns
kuhnj001,669270,kuhnejo01,Joel,Kuhnel
kuhnk101,117358,kuhnke01,Kenny,Kuhn
kuhnw101,117359,kuhnwa01,Walt,Kuhn
kuipd001,117361,kuipedu01,Duane,Kuiper
kullj101,117362,kulljo01,Jack,Kull
kulpr901,427292,,Ron,Kulpa
kumem101,117363,kumemi01,Mike,Kume
kunkb101,117365,kunkebi01,Bill,Kunkel
kunkj001,117364,kunkeje01,Jeff,Kunkel
kuntr001,117366,kuntzru01,Rusty,Kuntz
kunze001,446333,kunzed01,Eddie,Kunz
kunze101,117367,kunzea01,Earl,Kunz
kuo-h001,425539,kuoho01,Hung-Chih,Kuo
kuroh001,493133,kurodhi01,Hiroki,Kuroda
kuror101,117368,kurosry01,Ryan,Kurosaki
kurow101,117369,kurowwh01,Whitey,Kurowski
kurth101,117370,kurtzha01,Hal,Kurtz
kurtn001,701762,kurtzni01,Nick,Kurtz
kusee101,117371,kuseled01,Ed,Kusel
kushe101,117372,kushem01,Emil,Kush
kusic101,117373,kusiccr01,Craig,Kusick
kusna101,117374,kusnyar01,Art,Kusnyer
kustj101,117375,kustuju01,Jules,Kustus
kutcr001,117376,kutchra01,Randy,Kutcher
kutij101,117377,kutinjo01,Joe,Kutina
kutym101,117378,kutynma01,Marty,Kutyna
kutzj001,117379,kutzlje01,Jerry,Kutzler
kuwam001,506555,kuwatma01,Masumi,Kuwata
kuzab101,117380,kuzavbo01,Bob,Kuzava
kvasa101,117381,kvasnal01,Alex,Kvasnak
kwans001,680757,kwanst01,Steven,Kwan
kylea101,117382,kylean01,Andy,Kyle
kylea102,818583,,Andy,Kyle
kyles801,455563,,Stan,Kyles
laabc101,117383,laabsch01,Chet,Laabs
labaj001,430612,labanjo01,Josh,Labandeira
labew101,818587,,Wilbert,Labeaux
labic101,117384,labincl01,Clem,Labine
laboc101,117385,laboyco01,Coco,Laboy
laboj001,607951,labouja01,Jairo,Labourt
laboj701,493867,,John,Labombarda
laceb001,117386,laceybo01,Bob,Lacey
lacep101,818586,laceype01,Robert,Lacy
lacha101,117390,lachoal01,Al,Lachowicz
lachb801,,,Bill,Lachemann
lachc101,117387,lachaca01,George,LaChance
lachm101,117388,lachema01,Marcel,Lachemann
lachr101,117389,lachere01,Rene,Lachemann
lackj001,407793,lackejo01,John,Lackey
lacko101,818580,lackeob01,Obie,Lackey
lacku101,117391,lacke01,William,Lackey
lacof001,117394,lacorfr01,Frank,LaCorte
lacom001,117395,lacosmi01,Mike,LaCoss
lacop101,117393,lacocpe01,Pete,LaCock
lacyg101,117398,lacygu01,Guy,Lacy
lacyk001,117396,lacyke01,Kerry,Lacy
lacyl001,117397,lacyle01,Lee,Lacy
lacyr101,818582,lacyra01,Raymon,Lacy
laddh101,117399,laddhi01,Hi,Ladd
laddp001,117400,laddpe01,Pete,Ladd
laded101,117401,ladedo01,Doyle,Lade
lades101,117402,ladewst01,Steve,Ladew
ladet001,502285,ladenty01,Tyler,Ladendorf
ladwa001,607609,ladwiaj01,A. J.,Ladwig
lafaj101,117403,lafatjo01,Joe,Lafata
laffa001,444836,laffeaa01,Aaron,Laffey
lafff101,117404,laffefl01,Flip,Lafferty
lafie101,117405,lafited01,Ed,Lafitte
lafop001,425526,laforpe01,Pete,LaForest
lafot101,117406,laforty01,Ty,LaForest
lafrb001,489039,lafrobo01,Bobby,LaFromboise
lafrr101,117407,lafraro01,Roger,LaFrancois
lagaj001,501571,lagarju01,Juan,Lagares
lagam001,117408,lagami01,Mike,Laga
lagge101,117409,laggeed01,Ed,Lagger
lagrl101,117410,lagrole01,Lerrin,LaGrow
lagrp701,613598,,Patrick,Lagreid
lahab001,445933,lahaibr01,Bryan,LaHair
lahoj101,117411,lahoujo01,Joe,Lahoud
lahtj001,117412,lahtije01,Jeff,Lahti
lai-b101,,,Buck,Lai
lailb001,621078,lailbr01,Brady,Lail
lairb001,477186,lairdbr01,Brandon,Laird
lairg001,408042,lairdge01,Gerald,Laird
lajed101,117413,lajesdi01,Dick,Lajeskie
lajon101,117414,lajoina01,Nap,Lajoie
lajor701,624930,,Roger,Lajoie
lakea101,117419,lakemal01,Al,Lakeman
lakee101,117415,lakeed01,Eddie,Lake
lakef101,117416,lakefr01,Fred,Lake
lakej001,516809,lakeju01,Junior,Lake
lakej101,117417,lakejo01,Joe,Lake
lakes001,117418,lakest01,Steve,Lake
laket001,117420,lakerti01,Tim,Laker
lakit001,664042,lakintr01,Travis,Lakins
lallb001,503351,lallibl01,Blake,Lalli
lallb901,,,Bud,Lally
lalld101,117421,lallyda01,Dan,Lally
lamaa101,117423,lamacal01,Al,LaMacchia
lamab101,117427,lamarbi01,Bill,Lamar
lamac101,818575,lamarcl01,Clarence,Lamar
lamaf101,117426,lamanfr01,Frank,Lamanske
lamah101,117424,lamanfr02,Hank,LaManna
lamah102,818574,lamarho01,Horatio,Lamar
lamaj101,117422,lamabja01,Jack,Lamabe
lamaj102,818572,lamarji01,Jim,LaMarque
lamar001,534606,lamarry01,Ryan,LaMarre
lamar101,117425,lamanra01,Ray,Lamanno
lamaw101,117428,lamaswa01,Wayne,LaMaster
lamba001,518911,lamboan01,Andrew,Lambo
lambc001,461836,lambech01,Chris,Lambert
lambc101,117432,lambecl01,Clayton,Lambert
lambd001,150138,lambda01,David,Lamb
lambg101,117433,lambege01,Gene,Lambert
lambh901,,,Harry,Lamb
lambj001,571875,lambja01,Jake,Lamb
lambj002,543424,lambjo02,John,Lamb
lambj003,669424,lambeji01,Jimmy,Lambert
lambj101,117429,lambjo01,John,Lamb
lambj901,,,Jim,Lambeth
lambl101,117430,lambly01,Lyman,Lamb
lambm001,150286,lambmi01,Mike,Lamb
lambn101,818573,lambene01,Néstor,Lambertus
lambo101,117434,lambeot01,Otis,Lambeth
lambp001,663567,lambepe01,Peter,Lambert
lambr101,117431,lambra01,Ray,Lamb
lamed001,659275,lametdi01,Dinelson,Lamet
lamee101,,,Edward,Lameier
lamep101,117435,lamerpe01,Pete,Lamer
lamlf101,117436,lamlifr01,Fred,Lamlein
lamob101,117438,lamotbo01,Bobby,LaMotte
lamog101,117437,lamonge01,Gene,Lamont
lamot801,,,Tim,LaMonte
lampd001,117439,lampde01,Dennis,Lamp
lamph101,117441,lampehe01,Henry,Lampe
lampi901,,,Ian,Lamplugh
lampk101,117440,lampake01,Keith,Lampard
lampt001,117442,lampkto01,Tom,Lampkin
lanad101,117443,lanahdi01,Dick,Lanahan
lancg101,117445,lancega01,Gary,Lance
lancl001,117444,lancale01,Les,Lancaster
lancr001,117446,lanceri01,Rick,Lancellotti
landb001,117462,landrbi01,Bill,Landrum
landb101,117453,landibi01,Bill,Landis
landb102,818569,,Bill,Land
landc001,117457,landrce01,Ced,Landrum
landd101,117458,landrdo01,Don,Landrum
landd102,117452,landido01,Doc,Landis
landd103,117448,landdo01,Doc,Land
landg101,117447,landgr01,Grover,Land
landh101,117456,landrho01,Hobie,Landrith
landj101,117460,landrjo01,Joe,Landrum
landj102,117459,landrje01,Jesse,Landrum
landj103,117451,landiji01,Jim,Landis
landj104,818563,,John,Landers
landk001,117454,landrke01,Ken,Landreaux
landk101,117449,landeke01,Ken,Landenberger
landl101,117455,landrla01,Larry,Landreth
landr001,117450,landera01,Rafael,Landestoy
lands901,,,Stan,Landes
landt001,117461,landrti01,Tito,Landrum
lanea101,818566,laneal01,Alto,Lane
laneb101,818567,,Bill,Lane
lanec101,117463,lanech01,Chappy,Lane
laned101,117467,lanedi01,Dick,Lane
lanef901,,,Frank,Lane
laneh101,117465,lanehu01,Hunter,Lane
lanei101,820799,laneis01,Isaac,Lane
lanej001,407835,laneja01,Jason,Lane
lanej101,117464,laneje01,Jerry,Lane
lanel101,818564,lanele01,Lefty,Lane
lanem101,117466,lanema01,Marv,Lane
lanfs101,117468,lanfosa01,Sam,Lanford
lanfw101,117469,lanfrwa01,Walt,Lanfranconi
langa001,656638,langeal01,Alex,Lange
langb101,117479,langsbo01,Bob,Langsford
langb102,117476,langebi01,Bill,Lange
langc101,117472,langch01,Chip,Lang
langd101,117475,langedi01,Dick,Lange
langd102,117470,langdo01,Don,Lang
lange101,117473,langeer01,Erv,Lange
langf101,117474,langefr01,Frank,Lange
langj901,,,Joseph,Langden
langm001,117480,langsma01,Mark,Langston
langm002,543426,langwma01,Matt,Langwell
langm101,117471,langma01,Marty,Lang
langr001,117478,langfri01,Rick,Langford
langr002,407798,langery01,Ryan,Langerhans
langs001,669127,langesh01,Shea,Langeliers
langs101,117477,langfsa01,Sam,Langford
langu101,818559,langr01,,Langrum
langw001,694671,langfwy01,Wyatt,Langford
lanic901,,,Charles,Lanigan
lanih101,117481,lanieha01,Hal,Lanier
lanim101,117482,laniema01,Max,Lanier
lanir101,117483,lanieri01,Rimp,Lanier
lanka101,818558,,Ad,Lankford
lankf001,283039,lankffr01,Frank,Lankford
lankr001,117484,lankfra01,Ray,Lankford
lannj001,458709,lannajo01,John,Lannan
lannj101,117485,lannijo01,Johnny,Lanning
lannr101,117486,lannire01,Red,Lanning
lannt101,117487,lannito01,Tom,Lanning
lansc001,117488,lansfca01,Carney,Lansford
lansg101,117490,lansige01,Gene,Lansing
lansj101,117489,lansfjo01,Joe,Lansford
lansm001,117491,lansimi01,Mike,Lansing
lansw101,818561,lansiwi01,Wilbur,Lansing
lante101,818562,lantien01,Enrique,Lantigua
lantj701,493787,,Jeff,Lantz
lanup101,818556,lanuzpe01,Pedro,Lanuza
lao-s001,666659,laosa01,Sauryn,Lao
lapap101,117493,lapanpe01,Pete,Lapan
lapap102,117492,lapalpa01,Paul,LaPalme
lapia101,117494,lapihan01,Andy,Lapihuska
lapir901,,,Richard,LaPierre
lapod001,117495,lapoida01,Dave,LaPoint
lapof101,117497,laporfr01,Frank,LaPorte
lapom001,453181,laporma01,Matt,LaPorta
lapor101,117496,lapoira01,Ralph,LaPointe
lappj101,117498,lappja01,Jack,Lapp
laraa001,691251,laraan01,Andry,Lara
laraj001,444312,laraju01,Juan,Lara
laray001,282881,larayo01,Yovanny,Lara
larij001,460252,larisje01,Jeff,Larish
larka001,117500,larkian01,Andy,Larkin
larkb001,117501,larkiba01,Barry,Larkin
larke101,117502,larkied01,Ed,Larkin
larkg001,117503,larkige01,Gene,Larkin
larkh101,117505,larkihe01,Henry,Larkin
larkn101,117499,larkeno01,Norm,Larker
larkp101,117506,larkipa01,Pat,Larkin
larks001,203718,larkist02,Stephen,Larkin
larks101,117507,larkist01,Steve,Larkin
larks801,444515,,Shaun,Larkin
larkt101,117504,larkite01,Terry,Larkin
larku101,137201,larki01,Patrick,Larkins
larmb101,117508,larmobo01,Bob,Larmore
larnt001,663616,larnatr01,Trevor,Larnach
laroa001,425560,larocad01,Adam,LaRoche
laroa002,451188,larocan01,Andy,LaRoche
larod101,117509,larocda01,Dave,LaRoche
larog001,342992,larocgr01,Greg,LaRocca
laroh101,117513,larosha01,Harry,LaRoss
laroj101,117511,larosjo01,John,LaRose
laros101,117510,laroqsa01,Sam,LaRocque
larov101,117512,larosvi01,Vic,LaRose
larsb001,276053,larsobr01,Brandon,Larson
larsd101,117516,larsoda01,Dan,Larson
larsd102,117514,larsedo01,Don,Larsen
larsj001,677223,larseja01,Jack,Larsen
larss101,117515,larsesw01,Swede,Larsen
laruj001,150178,larueja01,Jason,LaRue
larut101,117517,larusto01,Tony,LaRussa
larya101,117518,laryal01,Al,Lary
laryf101,117519,laryfr01,Frank,Lary
laryl101,117520,laryly01,Lyn,Lary
lashf101,117521,lashefr01,Fred,Lasher
laskb001,117522,laskebi01,Bill,Laskey
laslb101,117523,laslebi01,Bill,Lasley
lasoj001,686747,lasorjo01,Joe,La Sorsa
lasot101,117524,lasorto01,Tom,Lasorda
lassd101,117525,lassedo01,Don,Lassetter
lastt001,600303,lasteto01,Tommy,La Stella
latha101,117528,lathaar01,Arlie,Latham
lathb001,117529,lathabi01,Bill,Latham
lathb101,117531,lathrbi01,Bill,Lathrop
lathc001,117526,lathach01,Chris,Latham
lathc101,117530,lathech01,Chick,Lathers
lathj101,117527,lathaju01,Jumbo,Latham
latit101,117532,latimta01,Tacks,Latimer
latiu101,818555,latim02,,Latimer
latmb101,117533,latmaba01,Barry,Latman
latom001,502009,latosma01,Mat,Latos
lattb101,117534,lattibi01,Bill,Lattimore
lattd101,818554,lattidu01,Duke,Lattimore
latzj001,656641,latzja01,Jacob,Latz
lau-c101,117535,lauch01,Charley,Lau
laudb101,117536,laudebi01,Billy,Lauder
laudb901,,,Bill,Laude
laudt001,117537,laudnti01,Tim,Laudner
lauec101,117538,lauerch01,Chuck,Lauer
lauee001,641778,lauerer01,Eric,Lauer
laugb101,117539,laughbe01,Ben,Laughlin
laurm101,818547,lauremi01,Milt,Laurent
laurr001,657656,laurera01,Ramón,Laureano
lautb101,117540,lautebi01,Bill,Lauterborn
lauzg101,117541,lauzege01,George,Lauzerique
lauzj901,,,Jacques,Lauzon
lavab001,681526,lavasbr01,Bryan,Lavastida
lavac101,117542,lavagco01,Cookie,Lavagetto
lavad101,117544,lavando01,Doc,Lavan
lavam001,117543,lavalmi01,Mike,LaValliere
lavar001,543432,lavarry01,Ryan,Lavarnway
laveg001,117545,lavelga01,Gary,Lavelle
lavej101,117546,lavenji01,Jimmy,Lavender
